acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,congruencia,coordinates,correct,correct_resp_log,correct_resposta_curto,correct_resposta_long,correct_resposta_simples,count_bemvindo,count_bissec_temp,count_espera0,count_espera0_log,count_espera_curto,count_espera_long,count_estimulo,count_estimulo_curto,count_estimulo_log,count_estimulo_long,count_fim_log,count_fix,count_fix_curto,count_fix_log,count_fix_long,count_loop_curto,count_loop_log_1,count_loop_long,count_loop_simples,count_new_feedback_2,count_new_feedback_3,count_new_logger,count_new_logger_1,count_new_reset_feedback,count_new_sampler,count_new_sampler_1,count_new_sampler_2,count_new_sampler_3,count_new_sketchpad_6,count_osweb,count_pausa,count_resp_log,count_resposta_curto,count_resposta_long,count_resposta_simples,count_save,count_save2,count_seq_curto,count_seq_log_1,count_seq_long,count_seq_simples,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,opensesame_codename,opensesame_version,queryParams_batchId,queryParams_personalMultipleWorkerId,repeat_cycle,resp_corr,resp_corr_log,response,response_bemvindo,response_new_feedback_2,response_new_feedback_3,response_new_sampler,response_new_sampler_1,response_new_sampler_2,response_new_sampler_3,response_new_sketchpad_6,response_pausa,response_resp_log,response_resposta_curto,response_resposta_long,response_resposta_simples,response_time,response_time_bemvindo,response_time_new_feedback_2,response_time_new_feedback_3,response_time_new_sampler,response_time_new_sampler_1,response_time_new_sampler_2,response_time_new_sampler_3,response_time_new_sketchpad_6,response_time_pausa,response_time_resp_log,response_time_resposta_curto,response_time_resposta_long,response_time_resposta_simples,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,tempo,tempo_log,time_bemvindo,time_espera0,time_espera0_log,time_espera_curto,time_espera_long,time_estimulo,time_estimulo_curto,time_estimulo_log,time_estimulo_long,time_fix,time_fix_curto,time_fix_log,time_fix_long,time_loop_curto,time_loop_log_1,time_loop_long,time_loop_simples,time_new_feedback_2,time_new_feedback_3,time_new_logger,time_new_logger_1,time_new_sampler,time_new_sampler_1,time_new_sampler_2,time_new_sampler_3,time_new_sketchpad_6,time_pausa,time_resp_log,time_resposta_curto,time_resposta_long,time_resposta_simples,time_save,time_save2,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,230,230,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,60,4,4,9,4,60,4,0,9,4,60,4,0,0,0,0,0,0,4,4,60,9,60,4,4,0,0,0,60,4,4,9,9,60,4,60,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,230,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,216091,23972,44123,74016,23455,214490,42121,73511,22944,214279,41606,78,78,78,78,24696,44846,24689,44839,76285,216325,24172,44323,2271,76809,216091,23972,44123,76018,76799,216840,New experiment,1,230,1,yes,1366
100,100,252,252,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,61,4,4,9,4,61,4,0,9,4,61,4,0,0,0,0,0,0,4,4,61,9,61,4,4,0,0,0,61,4,4,9,9,61,4,61,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,501,2192,3435,2984,500,501,517,500,2550,6841,252,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1587,78,76018,218660,23972,44123,74016,23455,217060,42121,73511,22944,216848,41606,78,78,78,78,24696,44846,24689,44839,76285,218927,24172,44323,2271,76809,218660,23972,44123,76018,76799,219440,New experiment,1,252,1,yes,1366
100,100,242,242,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,62,4,4,9,4,62,4,0,9,4,62,4,0,0,0,0,0,0,4,4,62,9,62,4,4,0,0,0,62,4,4,9,9,62,4,62,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,242,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,221663,23972,44123,74016,23455,219661,42121,73511,22944,219450,41606,78,78,78,78,24696,44846,24689,44839,76285,221913,24172,44323,2271,76809,221663,23972,44123,76018,76799,222431,New experiment,1,242,1,yes,1366
100,100,322,322,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,63,4,4,9,4,63,4,0,9,4,63,4,0,0,0,0,0,0,4,4,63,9,63,4,4,0,0,0,63,4,4,9,9,63,4,63,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,500,2192,3435,2984,500,500,517,500,2550,6841,322,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,223282,23972,44123,74016,23455,222647,42121,73511,22944,222438,41606,78,78,78,78,24696,44846,24689,44839,76285,223615,24172,44323,2271,76809,223282,23972,44123,76018,76799,224130,New experiment,1,322,1,yes,1366
100,100,236,236,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,64,4,4,9,4,64,4,0,9,4,64,4,0,0,0,0,0,0,4,4,64,9,64,4,4,0,0,0,64,4,4,9,9,64,4,64,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,499,2192,3435,2984,500,499,517,500,2550,6841,236,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,224866,23972,44123,74016,23455,224349,42121,73511,22944,224138,41606,78,78,78,78,24696,44846,24689,44839,76285,225117,24172,44323,2271,76809,224866,23972,44123,76018,76799,225630,New experiment,1,236,1,yes,1366
100,100,304,304,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,65,4,4,9,4,65,4,0,9,4,65,4,0,0,0,0,0,0,4,4,65,9,65,4,4,0,0,0,65,4,4,9,9,65,4,65,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,304,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,226484,23972,44123,74016,23455,225851,42121,73511,22944,225640,41606,78,78,78,78,24696,44846,24689,44839,76285,226801,24172,44323,2271,76809,226484,23972,44123,76018,76799,227320,New experiment,1,304,1,yes,1366
100,100,239,239,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,66,4,4,9,4,66,4,0,9,4,66,4,0,0,0,0,0,0,4,4,66,9,66,4,4,0,0,0,66,4,4,9,9,66,4,66,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,239,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,500,78,76018,228052,23972,44123,74016,23455,227535,42121,73511,22944,227328,41606,78,78,78,78,24696,44846,24689,44839,76285,228302,24172,44323,2271,76809,228052,23972,44123,76018,76799,228820,New experiment,1,239,1,yes,1366
100,100,267,267,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,67,4,4,9,4,67,4,0,9,4,67,4,0,0,0,0,0,0,4,4,67,9,67,4,4,0,0,0,67,4,4,9,9,67,4,67,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,499,2192,3435,2984,500,499,517,500,2550,6841,267,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,2000,78,76018,231038,23972,44123,74016,23455,229036,42121,73511,22944,228829,41606,78,78,78,78,24696,44846,24689,44839,76285,231306,24172,44323,2271,76809,231038,23972,44123,76018,76799,231820,New experiment,1,267,1,yes,1366
100,100,505,505,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,68,4,4,9,4,68,4,0,9,4,68,4,0,0,0,0,0,0,4,4,68,9,68,4,4,0,0,0,68,4,4,9,9,68,4,68,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,q,None,lalt,space,space,None,None,None,None,lalt,space,q,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,505,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,630,78,76018,232673,23972,44123,74016,23455,232039,42121,73511,22944,231830,41606,78,78,78,78,24696,44846,24689,44839,76285,233190,24172,44323,2271,76809,232673,23972,44123,76018,76799,233710,New experiment,1,505,1,yes,1366
100,100,243,243,black,no,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36 Edg/92.0.902.73",psycho,psycho,psycho,0,curto,uniform,1,1,1,1,1,0,0,9,69,4,4,9,4,69,4,0,9,4,69,4,0,0,0,0,0,0,4,4,69,9,69,4,4,0,0,0,69,4,4,9,9,69,4,69,4,9,15-07-21,16-07-21,21:50:29,Sun Aug 15 2021 21:50:29 GMT-0300 (Horário Padrão de Brasília),The main experiment item,yes,0,0,/Users/marcelarruda/Documents/OpenSesame,0,0,0,no,mono,no,18,no,white,no,no,768,39690,3.6.1,psycho,psycho,osweb,1.3.13,2100,42485,0,q,p,None,lalt,space,space,None,None,None,None,lalt,space,p,q,p,p,517,2192,3435,2984,500,517,517,500,2550,6841,243,192,196,253,2,psycho,1160,1920,24,1200,24,0,0,1920,1629075040449,1024,2,48000,-16,bissec_temp,0,even,Win32,500,1260,78,76018,235192,23972,44123,74016,23455,233924,42121,73511,22944,233718,41606,78,78,78,78,24696,44846,24689,44839,76285,235442,24172,44323,2271,76809,235192,23972,44123,76018,76799,235961,New experiment,1,243,1,yes,1366
